,Exchanges,id,Cash Ratio,Current Ratio,TT Liabilities on Equity,TT Liabilities on Asset,ST Liabilities on TT Liabilities,ST Liabilities on Equity,ST Liabilities on Asset,TT Debt on TT Liabilities,TT Debt on Equity,TT Debt on Asset,ST Debt on TT Liabilities,ST Debt on ST Liabilities,ST Debt on TT Debt,ST Debt on Equity,ST Debt on Asset,ROE,ROA,Gross Profit Margin,EBITDA Margin,Operating Profit Margin,Income Aft Tax Margin,Asset Turnover Ratio,Inflation,GDP,Industry,Industry_year
3122,HNX,KTS_2019,0.1751875184707111,0.770537434,1.392138198671217,0.5819639515160624,0.7548825185442678,1.0509007895746083,0.4393144134224193,0.8483150766787771,1.1809718227532278,0.4936887941546325,0.603197595223045,0.7990615498505178,0.7110537249728165,0.8397344136566194,0.3510392560609895,0.028694949781075,0.0119955234179256,4.932986227,4.402966573,1.602928371,1.35829165,0.750092936,2.4,334.37,thPham_doUong,thPham_doUong_2019
3123,HOSE,VCF_2019,0.0660397893765666,2.121739734,0.5315900630082868,0.3470837764294109,1.007465604445681,0.5355587041459612,0.349674966613746,0.4472003895243308,0.2377272832445694,0.1552160000168083,0.4472003895243308,0.4438865084335912,1.0,0.2377272832445694,0.1552160000168083,0.4685767041065922,0.3059413321005351,27.90924233,28.750470898,25.771903817,21.881777188,1.394628488,2.4,334.37,thPham_doUong,thPham_doUong_2019
3124,HNX,SLS_2019,0.0062290887331201,1.071576418,1.582440772447941,0.6127694347700662,0.7421342771055202,1.1743835387229535,0.4547572015054412,0.6121808862071122,0.9687399944474476,0.3751257356181703,0.3543151633251695,0.4774272988805654,0.578775279183248,0.5606827607422996,0.2171135023612278,0.1254574538219478,0.048580960756745,13.5117958168,16.5487729061,6.9543887053,7.2053405437,0.6483704992,2.4,334.37,thPham_doUong,thPham_doUong_2019
3125,HOSE,AGM_2019,0.0196871339724508,1.815648029,0.75069137381849,0.4287970941338064,0.983246227784136,0.738114461537121,0.4216131252918643,0.8140251764677904,0.6110816780454444,0.3490516302211475,0.8140251764677904,0.8278955499298425,1.0,0.6110816780454444,0.3490516302211475,0.0913493973896508,0.0521790412380942,8.4849200022,2.6247919281,1.8642853568,1.9022546682,3.1252171019,2.4,334.37,thPham_doUong,thPham_doUong_2019
3126,HOSE,NAF_2019,0.0191545792170865,1.764123488,0.8660000724684203,0.4640943402159953,0.7872498657989849,0.681758440832675,0.3653582070531107,0.7075466037461576,0.6127354101189572,0.3283683742376413,0.5076096195540329,0.6447884485046647,0.7174221696019123,0.4395899673194598,0.2355787514742213,0.070265988741018,0.0376559410571833,22.367024028,9.799620913,5.048330958,4.598977964,0.895407063,2.4,334.37,thPham_doUong,thPham_doUong_2019
3127,HOSE,DAT_2019,0.1316561064675439,1.289323528,1.6730373694085496,0.6258937449083829,0.8663620003316574,1.4494560019904053,0.5422505568338988,0.9445696174473056,1.58030026799728,0.5912002151907727,0.8109316177891049,0.9360193746709424,0.8585196927894456,1.3567189005961036,0.5075570271226363,0.1056622182260381,0.039528896765887,5.02738757,5.326654713,2.781763943,2.49760048,1.694510098,2.4,334.37,thPham_doUong,thPham_doUong_2019
3128,HNX,TFC_2019,0.0893152954585089,1.439699384,1.3413704160002196,0.5728997030259281,0.9785027131032772,1.3125345913326862,0.5605839137469324,0.754013634180459,1.0114115821504797,0.4319741870994857,0.7465067979450829,0.7629072336218368,0.9900441637987948,1.0013421341065878,0.4276735228495745,0.1101245490585649,0.0470342276070488,16.8418764294,8.4050185309,4.7695667749,3.1131559023,1.0711606737,2.4,334.37,thPham_doUong,thPham_doUong_2019
3129,HOSE,BHN_2019,0.3654940365582864,1.802235797,0.7155698026271871,0.4171032863433354,0.7182760116439086,0.5139766238838748,0.2995952849582581,0.1108717967972116,0.0793365097511023,0.0462449908069074,0.0697075651104386,0.0970484381775466,0.6287222460905565,0.0498806286076983,0.0290752544905559,0.1192261862715466,0.0694965521595018,26.321476192,10.4664891245,6.9456088018,5.603817722,1.099875451,2.4,334.37,thPham_doUong,thPham_doUong_2019
3130,HOSE,SAB_2019,0.1566205017654646,3.148018645,0.4337729032985583,0.3025394763009214,0.7463124668379318,0.3237301255081987,0.2257889828739966,0.1224876942540686,0.0531318427549334,0.0370573628729333,0.0618977644337441,0.0829381354112978,0.5053386367560601,0.0268495729861154,0.0187265172359827,0.2687207299708697,0.1874221010541818,25.2001733491,16.2187285882,17.6115353187,14.1696067903,1.5365765101,2.4,334.37,thPham_doUong,thPham_doUong_2019
3131,HNX,BCF_2019,0.4362400132342589,2.4812316698,0.4136920508311347,0.2926323668495679,1.0,0.4136920508311347,0.2926323668495679,0.3447275415613918,0.1426110436465074,0.1008784364053429,0.3447275415613918,0.3447275415613918,1.0,0.1426110436465074,0.1008784364053429,0.2895844642597565,0.2048426770805598,27.2871026781,19.6514169571,16.0428343534,12.2335274015,1.7764906305,2.4,334.37,thPham_doUong,thPham_doUong_2019
3132,HNX,TAR_2019,0.0191438433795562,1.162077827,1.6303493252076915,0.6198223595563527,0.95065862579122,1.5499056490615868,0.5892394725705138,0.8931179633417033,1.4560942688650138,0.5535744834006187,0.8506930139097969,0.8948459424136366,0.9524979328898856,1.3869267811867347,0.5272785511396755,0.1187338628311596,0.0451399598119099,8.643695294,7.096301955,3.708278749,3.277283973,1.503457966,2.4,334.37,thPham_doUong,thPham_doUong_2019
3133,HNX,VHE_2019,0.0312756077726691,1.796999498,0.5709612335295973,0.3634470547989115,0.9462275091292368,0.5402592258120673,0.3439036013627313,0.8414400743469593,0.4804296627903758,0.3058189168111795,0.7876675834761961,0.8324293849806216,0.9360946875361316,0.4497276550728459,0.2862754633749993,0.0815866838259549,0.0519342438786016,22.304351067,14.080780948,7.46903398,6.292903644,0.865425604,2.4,334.37,thPham_doUong,thPham_doUong_2019
3134,HOSE,DBC_2019,0.034294114491706,0.908331118,2.1698809352118404,0.6845307377662844,0.7340392183746616,1.5927777056489791,0.5024724077033937,0.6504227798907954,1.4113399899125243,0.4452343853786438,0.4348825758264171,0.5924514180445988,0.6686152288507377,0.9436434103415602,0.2976904904721594,0.1008375842528213,0.0318111583096676,16.2319257534,12.5913199605,4.7161363798,4.2457291215,0.8011126808,2.4,334.37,thPham_doUong,thPham_doUong_2019
3135,HNX,VDL_2019,0.2320830457660891,4.51835129,0.1985220282376718,0.1656390317077293,0.9606418978264728,0.1907085779665976,0.1591197937738524,0.2715085555195864,0.0539004291256288,0.0449724142366285,0.2491428292392031,0.2593503675020923,0.9176242301551714,0.0494603397814385,0.0412677769921057,0.0876789037370184,0.0731558550208235,7.198757199,6.251325849,4.625929522,3.633661421,1.868979758,2.4,334.37,thPham_doUong,thPham_doUong_2019
3137,HOSE,BBC_2019,0.5599100164933264,1.535185654,0.5643826335567623,0.360770198703618,0.9675106312596752,0.5460461980645012,0.3490490026874159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0950657538211658,0.0607688629251946,32.166611481,8.7876472226,7.3212204448,6.3472213255,1.0644359956,2.4,334.37,thPham_doUong,thPham_doUong_2019
3138,HNX,CAN_2019,0.0728038904677268,1.3871016585,1.486356617183337,0.5978050803178078,0.9774516871916116,1.452841783234269,0.584325584368358,0.5242674145462214,0.7792483407843759,0.3134097238608133,0.5242674145462214,0.5363614605367686,1.0,0.7792483407843759,0.3134097238608133,0.1066663994026528,0.0429006839441741,22.5424812106,2.7829076254,2.1671143556,2.1895893483,2.1461845087,2.4,334.37,thPham_doUong,thPham_doUong_2019
3139,HOSE,KDC_2019,0.1771699097018781,1.829817024,1.024775839558271,0.5061181685084603,0.4445942316778518,0.4556094270304349,0.2250172182662204,0.2811789734026145,0.2881454185347969,0.1423097870416202,0.2467396250060706,0.5549771171679426,0.8775180520087081,0.2528528063678888,0.1248794071065367,0.0099229206653476,0.0049007502319388,22.619754983,3.969333474,3.579111838,2.874615882,0.589371287,2.4,334.37,thPham_doUong,thPham_doUong_2019
3140,HOSE,LAF_2019,0.0384434689560168,1.578700954,0.8843324849258697,0.4693080929189944,0.9779706206428528,0.8648511891375891,0.4589695269047026,0.7435689207704665,0.6575621514185939,0.3489629121606225,0.7435689207704665,0.7603182601556004,1.0,0.6575621514185939,0.3489629121606225,0.133069176989927,0.0706187353104842,10.166513632,6.469044324,3.909348852,3.814006896,2.007784339,2.4,334.37,thPham_doUong,thPham_doUong_2019
3141,HOSE,VNM_2019,0.1646893419737204,1.711681714,0.6252101049836903,0.3846949407135052,0.8399050416613517,0.5251171192734245,0.3231072202068878,0.3171496203000761,0.1982851474033481,0.1220058543786484,0.3099971252381471,0.369085920266612,0.977447568579267,0.1938133352147841,0.119254325714846,0.3847132513377584,0.2367160099226796,47.18235507,25.240218029,22.722863419,18.740560521,1.372508349,2.4,334.37,thPham_doUong,thPham_doUong_2019
3142,HOSE,CLC_2019,0.1225496042325083,2.75203501,0.4782487944814426,0.3235238860139757,1.0,0.4782487944814426,0.3235238860139757,0.4722986416985013,0.225876256027531,0.1527998919214215,0.4722986416985013,0.4722986416985013,1.0,0.225876256027531,0.1527998919214215,0.2028198196876795,0.1372027634636475,15.855835859,12.4479049627,9.0638325942,7.287068066,1.8827909671,2.4,334.37,thPham_doUong,thPham_doUong_2019
3143,HNX,SGC_2019,0.4346011532418983,2.068969882,0.4768776024411333,0.3228958186195671,0.922924151262482,0.4401218564890704,0.2980083493456683,0.439207938619045,0.2094484287417626,0.1418184068846091,0.439207938619045,0.4758873608608527,1.0,0.2094484287417626,0.1418184068846091,0.2717780855703176,0.1840220781472311,21.1739129929,16.6020756768,12.8129884143,10.2352700007,1.8767978737,2.4,334.37,thPham_doUong,thPham_doUong_2019
3144,HOSE,SCD_2019,1.0045240815264989,4.887528726,0.2579463551535261,0.2050535415014727,0.834395343788412,0.2152292376872942,0.1710957202561527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0843236708129939,0.0670328034769767,25.961551527,5.770527609,8.115356207,6.209232719,1.101600284,2.4,334.37,thPham_doUong,thPham_doUong_2019
3145,HNX,HHC_2019,0.1975933709027218,1.776806143,1.664996941911877,0.6247650478418197,0.6675454698779285,1.111461165933878,0.417059077424874,0.5265155409275997,0.8766467655135313,0.3289485071170934,0.195897746298005,0.293459779352301,0.3720645091555666,0.3261691485136071,0.1223900648379777,0.0946843368528617,0.0355288726091126,22.1792060963,7.0423958146,4.9275222697,3.8956765256,0.9701835103,2.4,334.37,thPham_doUong,thPham_doUong_2019
3146,HOSE,SBT_2019,0.1021940509784208,1.092356985,1.901396862540911,0.6553384292546901,0.8171348550609349,1.5536976496856838,0.5354998724048919,0.7665922775495859,1.4575961513808742,0.5023773790481211,0.5981232958060355,0.7319762363599489,0.7802365264074118,1.1372697580582252,0.3919731811741657,0.0465147321574686,0.0160318406482182,8.0290946454,3.9162215015,2.7648776769,2.3883386226,0.6305228874,2.4,334.37,thPham_doUong,thPham_doUong_2019
3147,HOSE,LSS_2019,0.0297285057596422,1.202593334,0.557261514292708,0.3578470983698653,0.905196525358745,0.5044311864539118,0.323921950054111,0.5635079527036698,0.3140212950396307,0.2016496857833515,0.5611993488043892,0.6199751469240077,0.9959031564892666,0.3127347989348155,0.2008235585767085,0.0056790216037041,0.0036468002012388,7.9055012909,11.2248508011,0.4953003783,0.0752955739,0.6782501433,2.4,334.37,thPham_doUong,thPham_doUong_2019
3148,HNX,NST_2019,0.0070222814337816,1.202409442,1.9671787345667784,0.6629795204615455,0.926585429581341,1.822759152831837,0.6143071637704927,0.750705177818102,1.476771261732942,0.4977021587978445,0.677290607399443,0.7309532243621218,0.902205855790104,1.3323516799980009,0.4490298021067916,0.0817902116792874,0.0275649763617051,13.922452412,6.017662412,1.802134354,1.453319602,2.158640538,2.4,334.37,thPham_doUong,thPham_doUong_2019
3149,HOSE,PAN_2019,0.2879775767313068,1.857189527,1.8419733206270144,0.648131812940674,0.4386143022867999,0.8079158428577178,0.2842798829228524,0.4268284897201327,0.7862066905480064,0.2766411228570395,0.244045358785589,0.5564008230311044,0.5717644549584945,0.4495250399059026,0.1581735608294611,0.0679470170085872,0.0239083936909007,21.2167007752,10.1156788466,6.6115371772,5.7851373375,0.7734138179,2.4,334.37,thPham_doUong,thPham_doUong_2019
3150,HNX,SAF_2019,0.129123497733312,2.268647773,0.5390731683558257,0.3502583109363874,1.0,0.5390731683558257,0.3502583109363874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3051620548905351,0.1982765089826991,12.4933378648,4.7774683843,4.8830858419,3.9482720479,5.1892711734,2.4,334.37,thPham_doUong,thPham_doUong_2019
3151,HNX,THB_2019,0.1426855532197699,1.329372049,0.9785521333728084,0.494579908644957,0.9210373618498008,0.9012830753541856,0.4555265742822666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1036758309013783,0.0523998479254846,15.5084055433,3.7767995983,1.7286722531,1.3237584626,3.6484286702,2.4,334.37,thPham_doUong,thPham_doUong_2019
3152,HNX,HAD_2019,0.0523978561149071,2.368127856,0.3524064240324153,0.2605773070910636,1.0,0.3524064240324153,0.2605773070910636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131717597342553,0.0973949805434603,24.991263606,11.7688083962,7.8399929565,6.2467323223,1.2875077725,2.4,334.37,thPham_doUong,thPham_doUong_2019
3153,HOSE,MSN_2019,0.0632315991986276,0.795675588,1.2743568764516675,0.5603152652277915,0.5593138927788484,0.712765505357676,0.3133921121779689,0.4578775462063441,0.5834993995808707,0.256555778744458,0.2437092484775658,0.4357289379434885,0.5322585710890864,0.310572556652254,0.136554012199173,0.1299101433011542,0.0571195069015875,29.290363863,19.978965086,19.343829766,17.038604102,0.461515214,2.4,334.37,thPham_doUong,thPham_doUong_2019
3154,HNX,KTS_2020,0.013436700072199,1.3292780177,1.5123356129264025,0.6019640071903947,0.4979192201732256,0.7530209690285115,0.2997294490325913,0.9320882940864552,1.409630321538764,0.5610836045635416,0.4300075142596808,0.8636089888437759,0.4613377477089051,0.6503156776408731,0.2588490464057382,0.0124832754433395,0.0049687929349183,12.913707478,16.363841763,2.373133036,1.293855074,0.394702661,1.5,346.62,thPham_doUong,thPham_doUong_2020
3155,HOSE,VCF_2020,0.0319364472206052,2.5781543247,0.409835631250727,0.2906974559063625,1.013577633511543,0.4154002292518212,0.294644439425397,0.5119288279255,0.2098066743482921,0.1488164078830689,0.5119288279255,0.5050711568603985,1.0,0.2098066743482921,0.1488164078830689,0.4785482613139014,0.3394354992215371,30.6875376696,31.6743282282,31.0926767272,24.8456197617,1.3317514911,1.5,346.62,thPham_doUong,thPham_doUong_2020
3156,HNX,SLS_2020,0.0123564802505205,1.2137903052,0.9742516993669552,0.4934789721489663,0.6797848923798081,0.6622815866050107,0.3354595499739834,0.7078397457917677,0.6896140752171032,0.3493040301995071,0.4361420787200896,0.6415883665687722,0.6161593514817886,0.4249121613584836,0.2152269447177034,0.2088849715171027,0.1058046304754767,16.200562983,19.2327360395,11.3447687332,11.3814707357,0.8630497889,1.5,346.62,thPham_doUong,thPham_doUong_2020
3157,HOSE,AGM_2020,0.0593751580374765,1.8403966422,0.7282433597873331,0.4213777855258451,0.9873818852558824,0.7190543015118949,0.4160607922774578,0.8568161621607364,0.6239706806520231,0.3610432970140445,0.8568161621607364,0.8677657297092203,1.0,0.6239706806520231,0.3610432970140445,0.0563488873458568,0.0326047179799571,7.8709940192,1.9679792879,1.1251472669,1.2627707845,2.5612061326,1.5,346.62,thPham_doUong,thPham_doUong_2020
3158,HOSE,NAF_2020,0.0182467064842941,1.6348531457,1.0439238061092253,0.5107449715047935,0.7594888895675157,0.7928485322949901,0.3879051312603681,0.615588382004619,0.6426273667388815,0.314408670625631,0.378260521844093,0.4980461558292053,0.6144698842631096,0.3948751636643474,0.1931946594506496,0.0815633349880649,0.0399052717837498,21.1931716794,10.9297733907,5.5300028502,5.0982393163,0.8575447033,1.5,346.62,thPham_doUong,thPham_doUong_2020
3159,HOSE,DAT_2020,0.2180251672770659,1.3023745693,1.5363370853663785,0.6057306397564577,0.8473898247133573,1.3018764134692455,0.5132899806467345,0.9584817921083038,1.472551122864414,0.5805817891286789,0.805871616821661,0.9510045947203336,0.8407792651428911,1.2380904509672814,0.4881411300189556,0.0803385264275324,0.031675019417002,5.2657614611,6.3874360361,2.6864036414,2.4038602066,1.3438318093,1.5,346.62,thPham_doUong,thPham_doUong_2020
3160,HNX,TFC_2020,0.1416040393027643,1.3083116692,1.5858481513338052,0.6132796894853704,0.9863764942018935,1.5642433398491928,0.6049246700798054,0.726273601235946,1.1517596478825702,0.4454088486474026,0.7231938209678542,0.7331823347564783,0.995759476507406,1.1468755840379026,0.4435200819609041,0.0901686923334298,0.034870064696319,13.4316362153,4.80759338,3.5323337185,3.0082989896,1.2382031697,1.5,346.62,thPham_doUong,thPham_doUong_2020
3161,HOSE,BHN_2020,0.2790655515593281,2.5774824047,0.5074615753791667,0.3366331743818188,0.6750587034884614,0.3425663531456724,0.2272471542493957,0.1030595815894891,0.0522987776313199,0.0346932741009317,0.0640651181048349,0.0949030325418654,0.6216318474881992,0.0325105857603319,0.0215664440747767,0.1287622380670952,0.0854165971258939,26.5615986018,11.2640930322,6.4959134488,8.8638789087,0.964346192,1.5,346.62,thPham_doUong,thPham_doUong_2020
3162,HOSE,SAB_2020,0.1631927382990655,3.7721280537,0.3728513476035513,0.2715890167237701,0.695793245062568,0.2594274490750265,0.1889698032695841,0.1298604048740993,0.0484186269576507,0.0352686596711073,0.0590759764722894,0.0849044984145788,0.4549190843010545,0.0220265574386888,0.0160443863621056,0.2368827572223113,0.1725480021094882,30.4030482748,19.8070803711,21.7314847879,17.6559808077,1.0291732284,1.5,346.62,thPham_doUong,thPham_doUong_2020
3163,HNX,BNA_2020,0.0693057777408263,0.8831920872,1.129800925349055,0.5304725488199753,0.9263860921654912,1.046631864159067,0.4914223915024046,0.2459963819223642,0.2779269399284067,0.1304943277188486,0.2381898527538109,0.2571172589573596,0.9682656748544496,0.2691071160500108,0.1263531782933687,0.2154852519278677,0.1011762411045772,14.1967691343,9.231339391,6.7825354865,5.4228341632,2.3905574959,1.5,346.62,thPham_doUong,thPham_doUong_2020
3164,HNX,BCF_2020,0.1961499478847665,2.6649530984,0.4333730849447842,0.3023449299394919,1.0,0.4333730849447842,0.3023449299394919,0.3530593134879707,0.1530064038547695,0.1067456934010056,0.3530593134879707,0.3530593134879707,1.0,0.1530064038547695,0.1067456934010056,0.338461822818196,0.2361296067110358,29.2387801293,21.9062182996,19.573647174,15.7154674906,1.665339472,1.5,346.62,thPham_doUong,thPham_doUong_2020
3165,HNX,TAR_2020,0.0288946181678624,1.0124731481,1.454271829302832,0.5925471709936616,0.9192600260599336,1.3368539597031486,0.5447049278493733,0.8938207634734845,1.2998583567654385,0.529630964771608,0.8459696018955896,0.9202723689852196,0.9464644775179084,1.2302697604832875,0.5012768943498658,0.1404399190316378,0.0572226423148619,7.7463268402,6.9379093805,3.5714628696,3.0833072485,2.0553895516,1.5,346.62,thPham_doUong,thPham_doUong_2020
3166,HNX,VHE_2020,0.1697412830995147,2.5967334935,0.4196089640580319,0.2955806667059611,0.8931378312915681,0.3747686401492922,0.2639942756334779,0.8689059967703353,0.364600745168612,0.2568318138301834,0.7620438280619034,0.8532208594947888,0.8770152708053215,0.3197604212598723,0.2252454227577002,0.0050434307372139,0.0035526901174229,7.2860648417,5.8460091497,-2.7589338626,0.679065708,0.5991393886,1.5,346.62,thPham_doUong,thPham_doUong_2020
3167,HOSE,DBC_2020,0.0546713433732542,1.0936647717,1.4010855433322391,0.5835217105125732,0.7218121763874585,1.0113206053376484,0.4211930758344129,0.4925403536944192,0.6900911690689987,0.2874079896842353,0.2815709285091607,0.3900889147068328,0.5716707806724244,0.3945049573568205,0.1643027498342789,0.3328522184328851,0.1386257225850233,25.5217717948,22.9051233197,15.4602680014,13.9728021179,1.0177711525,1.5,346.62,thPham_doUong,thPham_doUong_2020
3168,HNX,VDL_2020,0.0581519952990825,2.721821941,0.3739062897846037,0.2721483208605322,0.987691261385601,0.3693039749973653,0.2687985183147123,0.6785016414655158,0.2536960313731344,0.184653082425955,0.6725944636434728,0.680976424454653,0.9912937899320567,0.2514873004305964,0.1830454539006614,0.0871219609786425,0.0634118655882281,11.623504161,9.190562609,6.698157402,5.465361934,1.245708576,1.5,346.62,thPham_doUong,thPham_doUong_2020
3169,HOSE,BBC_2020,0.2177391595734409,1.6655436526,0.4082970830382159,0.2899225511140125,0.9630391758397516,0.393206086346898,0.2792067746821968,0.4078385731798742,0.1665192997798105,0.118241599579008,0.4078385731798742,0.4234911553045044,1.0,0.1665192997798105,0.118241599579008,0.0881760089088716,0.0626117954595311,27.0200785092,7.0387717843,2.3278945647,7.9287592694,0.7827438958,1.5,346.62,thPham_doUong,thPham_doUong_2020
3170,HNX,CAN_2020,0.0517081357098265,1.262103251,2.0659844114212444,0.6738404812904943,0.9802822220298388,2.025247789507026,0.6605538442931018,0.4518183019229606,0.933449568567654,0.3044534620236216,0.4475628437380994,0.4565652968910784,0.9905814833822584,0.9246578582942758,0.3015859620322232,0.1397670832558321,0.0455863646061536,19.3960765368,4.5656652282,3.0194588179,2.4670224268,2.1260535717,1.5,346.62,thPham_doUong,thPham_doUong_2020
3171,HOSE,KDC_2020,0.1916034128292818,1.4394219454,1.1577591853055322,0.5365562539091205,0.5743035625088554,0.6649052246483171,0.3081461681064139,0.3846751567852003,0.4453611961269114,0.2063998610965707,0.3833355019542263,0.6674788856952556,0.9965174386561124,0.4438101984412123,0.205681060918932,0.0355981588058659,0.0164977440709285,21.2045878907,6.6237363298,4.9005591187,3.9674790181,0.6855986044,1.5,346.62,thPham_doUong,thPham_doUong_2020
3172,HOSE,LAF_2020,0.1486912461208974,2.7587913864,0.3089103513366031,0.2360057363906986,0.9480009277172672,0.2928472996485667,0.2237336570449791,0.5889352835151284,0.1819282053451802,0.1389921052724527,0.5889352835151284,0.621239142595832,1.0,0.1819282053451802,0.1389921052724527,0.1529557278978053,0.1168572987001084,12.7749919681,8.5795049494,6.0276336435,5.9843446659,1.7596630261,1.5,346.62,thPham_doUong,thPham_doUong_2020
3173,HOSE,VNM_2020,0.0607806064422031,2.0872767259,0.5475028883437018,0.3537976519899721,0.8294367762540311,0.4541190306975707,0.2934527839128081,0.4355459620419883,0.2384626722244249,0.154095138704169,0.4257753849885294,0.5133307289694222,0.977567058577122,0.2331132530668714,0.1506383314840681,0.3546305414029422,0.2291630885306486,46.3956177336,25.8862008892,22.7032595109,18.8404291167,1.2806781666,1.5,346.62,thPham_doUong,thPham_doUong_2020
3174,HOSE,CLC_2020,0.3092947211542923,4.6489183705,0.2477032719208453,0.1985273882783884,0.9972041617122444,0.2470107336292067,0.1979723378050716,0.1258956125125282,0.0311847551398321,0.0249937271478202,0.1258956125125282,0.126248583135032,1.0,0.0311847551398321,0.0249937271478202,0.1764861559362578,0.1414488203309402,14.3000077189,10.8102209362,8.4774027273,6.7876093106,1.9625597726,1.5,346.62,thPham_doUong,thPham_doUong_2020
3175,HNX,SGC_2020,0.2626219861485,1.4425030427,0.7718458997296404,0.4356168331629073,0.9537831635117948,0.736173623987744,0.4154840012131074,0.3044066683624204,0.2349550388258946,0.1326046688657089,0.3044066683624204,0.3191570998607337,1.0,0.2349550388258946,0.1326046688657089,0.2603065394095142,0.1469126290479581,21.3861504156,16.1484143143,12.2404624545,9.9172390167,1.6066003286,1.5,346.62,thPham_doUong,thPham_doUong_2020
3177,HNX,HHC_2020,0.021166505367123,1.6514491718,1.5365280420680223,0.6057603214204432,0.7597585732530591,1.167390353004917,0.4602315975357104,0.4911012636271168,0.7545908630581056,0.2974896593047482,0.252826871113544,0.3327726464882323,0.514816168963292,0.388475577254278,0.1531524867094654,0.0833823894955976,0.0328726464332381,15.5146604904,4.623246811,2.8973343051,2.7729004091,1.2050627677,1.5,346.62,thPham_doUong,thPham_doUong_2020
3178,HOSE,SBT_2020,0.0907551314301101,1.138899898,1.4004988473528366,0.5834199207790682,0.8407479171823955,1.1774664889282431,0.4905090832377198,0.7426610082514009,1.0400958860299825,0.4332832265997353,0.6115613233122669,0.7274015323901089,0.8234730469453231,0.8564909283844051,0.3567970587983848,0.0486977616676828,0.0202865174134053,11.2854108611,10.7490161793,3.7495546936,2.815802265,0.7428846356,1.5,346.62,thPham_doUong,thPham_doUong_2020
3179,HOSE,LSS_2020,0.0397636432421055,1.0530037013,0.4602764771034808,0.3151981726203372,0.8681412719746967,0.3995850062926482,0.2736365425027195,0.6184379158056224,0.2846524251942309,0.1949305009410621,0.6125606557137656,0.7056002006682842,0.9904966045230256,0.2819472606241302,0.1930779993000944,0.0133577109486099,0.0091473848672174,8.9377215053,11.3716785068,1.473639715,1.1184068911,0.7497333331,1.5,346.62,thPham_doUong,thPham_doUong_2020
3180,HNX,NST_2020,0.0460231914228602,1.3767026611,1.1050459721760997,0.5249509924164525,0.8874722656278793,0.9806976525500856,0.4658794465834328,0.13881326919568,0.1533950440092827,0.0728701634248443,0.0262855348235592,0.0296184296023746,0.1893589494424017,0.0290467243832687,0.0137986175918246,0.0052638875518509,0.0025006045575382,11.4990776695,5.9896274472,0.1811318065,0.1387371711,1.4381081875,1.5,346.62,thPham_doUong,thPham_doUong_2020
3181,HOSE,PAN_2020,0.1725817799177882,1.6950485905,2.0300265934581083,0.6699698932811279,0.4791924081872623,0.9727733320033756,0.3210444865743468,0.4993274101865651,1.0136479215212923,0.334534331715035,0.3336586377997593,0.6962936642964713,0.6682161463459286,0.6773359078705182,0.2235412419590312,0.0503301965466622,0.0166104801374767,18.4542310219,8.7002130437,4.8631235501,4.0006416733,0.7537494325,1.5,346.62,thPham_doUong,thPham_doUong_2020
3182,HNX,SAF_2020,0.1009338848476898,2.633394407,0.4637352625226428,0.3168163495107908,1.0,0.4637352625226428,0.3168163495107908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3057884537754283,0.2089096721277479,12.402062342,6.1522353244,5.365252695,4.3417106444,4.9448135711,1.5,346.62,thPham_doUong,thPham_doUong_2020
3183,HNX,THB_2020,0.2499878303913254,1.4427329853,1.054913632242524,0.5133615426581999,0.921331841002318,0.971925518892447,0.4729763351970694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209020534493308,0.0101717430465489,13.6670549532,1.6840528153,0.1119328992,0.2187736161,4.7098143489,1.5,346.62,thPham_doUong,thPham_doUong_2020
3184,HNX,HAD_2020,0.0227418034480172,3.7820624963,0.2065448660473313,0.1711870580693588,1.0,0.2065448660473313,0.1711870580693588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1074864703232172,0.0890861776863262,26.0412924652,10.9693346721,6.578943026,5.5042229232,1.5444224236,1.5,346.62,thPham_doUong,thPham_doUong_2020
3185,HOSE,MSN_2020,0.0496503853936946,0.7655548037,6.261838594788099,0.8622938272522731,0.3895298850068753,2.4391732677594216,0.3358892153717163,0.584130041162869,3.6577280361288143,0.5036917288073582,0.1886744409055396,0.4843644818220032,0.3230007491652579,1.1814488959123746,0.1626928057531206,0.0774256462955397,0.0106619894238779,23.1665433963,8.335759803,1.548572837,1.8065949243,0.7249347595,1.5,346.62,thPham_doUong,thPham_doUong_2020
3187,HOSE,DRC_2017,0.0519739972175084,1.270153193,0.8301857157567345,0.4536073626896788,0.6773189030680384,0.5623004783391058,0.3072368413205591,0.6965493131346436,0.5782652900845459,0.315959896914313,0.374199572390988,0.5524717687576464,0.5372190673866258,0.3106551398412764,0.1697396811518816,0.1087457039213525,0.0594178519617551,12.468957973,6.813426735,5.648260494,4.525047418,1.306399321,4.4,281.35,caosu,caosu_2017
